,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mtus1,0.415720074,-0.060758827,0.218,0.247,1
Mtus2,0.566187532,0.092546739,0.372,0.358,1
Mtx1,0.89831768,-0.041552239,0.195,0.191,1
Mtx2,0.656103047,0.01550643,0.383,0.353,1
Mtx3,0.966800574,-0.035375977,0.098,0.098,1
Muc1,0.11601868,-0.011791222,0,0.009,1
Muc13,0.267811061,-0.007801449,0,0.005,1
Muc15,0.185784171,0.047398189,0.045,0.023,1
Muc2,0.267811061,-0.022203091,0,0.005,1
Muc20,0.370863441,0.003335836,0.004,0,1
Muc3a,0.841931699,-0.047639362,0.041,0.037,1
Muc5b,0.370863441,0.00512402,0.004,0,1
Muc6,0.162973812,0.025150258,0.019,0.005,1
Mucl3,0.370863441,0.002121869,0.004,0,1
Mul1,0.719971144,0.030926753,0.098,0.088,1
Mus81,0.300816881,-0.037492802,0.068,0.093,1
Mutyh,0.82570014,-0.020590009,0.008,0.009,1
Mvb12a,0.567002297,-0.068771046,0.18,0.205,1
Mvb12b,0.233564768,0.092184838,0.519,0.46,1
Mvd,0.351399125,-0.025050017,0.034,0.051,1
Mvk,0.32407029,0.034806564,0.068,0.047,1
Mvp,0.408190901,0.026604832,0.075,0.056,1
Mxd1,0.712985118,0.007459172,0.064,0.056,1
Mxd3,0.880011338,-0.008503506,0.004,0.005,1
Mxd4,0.086844387,-0.056653835,0.135,0.195,1
Mxi1,0.135755696,0.073419649,0.256,0.191,1
Mxra7,0.619449094,-0.041819618,0.034,0.042,1
Mxra8,0.884683203,0.003345701,0.004,0.005,1
Myadm,0.678883634,-0.009626315,0.086,0.074,1
Myadml2,0.835513494,0.008454491,0.008,0.009,1
Myadml2os,0.795541243,-0.002423343,0.011,0.014,1
Myb,0.769231357,0.007028715,0.015,0.019,1
Mybbp1a,0.043992065,0.054330549,0.15,0.088,1
Mybl1,0.498999935,-0.021068457,0.023,0.014,1
Mybl2,0.665595161,-0.087994735,0.03,0.037,1
Mybpc1,0.267811061,-0.01025363,0,0.005,1
Mybpc2,0.168209773,0.010323217,0.019,0.005,1
Mybphl,0.44169961,-0.018980323,0.004,0.009,1
Myc,0.278888168,-0.005476686,0.008,0.019,1
Mycbp,0.005610628,0.258409336,0.654,0.53,1
Mycbp2,0.337878461,0.086770648,0.962,0.972,1
Mycbpap,0.700542009,0.010643115,0.086,0.098,1
Mycl,0.884683203,-0.000392803,0.004,0.005,1
Mycn,0.83223945,-0.001701565,0.008,0.009,1
Myd88,0.689761495,0.011086759,0.008,0.005,1
Mydgf,0.605348772,0.021237312,0.113,0.098,1
Myef2,0.168643294,-0.195094818,0.699,0.693,1
Myg1,0.380647215,-0.080660629,0.083,0.102,1
Myh10,0.901259368,0.015130112,0.481,0.47,1
