,RNA.CST,RNA.HYP,RNA.RN,RNA.DP,RNA.MED,RNA.Other
1700126G02Rik,0.33749394274101,0.463948122652193,0.439563355475163,0.5721848924181,0.554364248875698,0.519358382124931
D6Ertd474e,0.0225191534759614,0,0.00759742831539697,0.0118921592980988,0.00909029508125497,0.0170996230786167
1700060C16Rik,0.00527905785154186,0.00571655030342866,0,0,0.000931017496936718,0.00175259892895174
Sox5,10.8396733683017,4.38120863885729,0.48180169856022,1.24143632957371,0.612318703690971,0.428404442468475
Sox5os2,0.406992909631487,0.170597296965876,0.0190119804169784,0.0751403448896007,0.0297582255770844,0.0164656280938568
Sox5it,0.00665434556236759,0.00470575391354024,0,0.000362381233174639,0,0
Sox5os3,0.104112439004242,0.0620534904105094,0.00123344516158317,0.0245742903645011,0.00480945406796626,0.00129473704926319
Sox5os4,1.69090312320334,0.622441164028351,0.0570360404677521,0.277509902940953,0.106546371877949,0.0498257505521229
Bcat1,0.574372830230257,0.427215763287411,0.625918296045194,0.51781652046428,0.555968581932589,0.471426436343197
Gm26666,0.00374790100006771,0.00211711006008358,0.00339267990298765,0.0115606655669465,0.00756494450045407,0.00303313814335888
Gm15687,0.0078388650699729,0.00705323388480601,0.00779444617754039,0.0111728874719984,0.019154756921089,0.0127536795566171
Lrmp,0.00292847672991696,0,0.00681312610867217,0.00505645357499905,0.0037304354193691,0.0111174763391313
Casc1,0.0615596343189732,0.0463754138732657,0.048407037482461,0.0411681733048847,0.0512455359724241,0.0473514683547177
Gm15543,0.00491695646957836,0.00573877435117391,0.00337511751233947,0.00361416901737531,0.00524259994426691,0.000655161334789014
Etfrf1,0.0657906298748649,0.153012637369806,0.0913715755220609,0.105575870697771,0.099016259493137,0.146087092359278
Kras,0.712381118419962,0.538442579388004,0.789745560219472,0.569342023228479,0.623790925038555,0.546185090523154
Gm15706,0.0522429039062149,0.0702733863118053,0.0854494752988317,0.0732012316883314,0.0955218136236859,0.0762191336134369
2010013B24Rik,0.00680886860230931,0.00708898850239682,0.00669718946601399,0.0128313868129435,0.00835039006267112,0.00260679320357051
Lmntd1,0.103788562605513,0.0338358486815318,0.0135186036112079,0.0221390796718444,0.0290679086161658,0.0396803397801549
Tuba3b,0.00252338098750639,0,0,0.00253748247960411,0.000731594458626562,0.00143725821723641
Gm15704,0.0319298809519562,0.0198930630521855,0.0128917099639234,0.0113488931666636,0.0146889630708516,0.0101872334797179
Rassf8,0.75824274284236,1.20246232512864,1.09884120347883,0.767779587151429,1.12839165286596,1.2584831139709
Bhlhe41,0.218561615835519,0.276965640591247,0.256731448664469,0.140418539503259,0.261874311005158,0.309420839676002
Sspn,0.0107835032897882,0.0185388347629884,0.015158127381007,0.0182723985792397,0.0241681306995186,0.0297219329769225
Sspnos,0.00286530209709621,0.0239688546300262,0.0113241085452753,0.00511450572026402,0.0178174276157433,0.016483208216521
Itpr2,0.0158617587098119,0.0631182947920545,0.475447945715884,0.06552994336422,0.122020597791791,0.219817948916371
Ints13,0.403590743053541,0.278185144772345,0.359830564961222,0.263560107898428,0.292008888568717,0.318767787786219
Fgfr1op2,0.429692013651301,0.272030585209189,0.270421465969891,0.254036444817716,0.266744327801874,0.225225455769492
Tm7sf3,0.181616313996132,0.163952225618784,0.0844547659891488,0.134749164678029,0.127505648088978,0.0851412719534453
Med21,0.136767043085296,0.261581278425136,0.1968042913106,0.21089620072592,0.222549923442934,0.20267491551941
4930479D17Rik,0.0240274595656225,0.00320734661987362,0.00504635791488255,0.00752475550140435,0.00693713038678308,0.0179086031920612
Stk38l,0.595435102072115,0.293389177168797,0.367810303143954,0.310774231736616,0.342479085029279,0.457675689439343
Arntl2,0.283119994387365,0.565630424924716,0.331508904642147,0.236597490104169,0.321917651369603,0.367344832542906
Smco2,0.00396910316224424,0.00556475823716015,0,0.00197966096326343,0.00272518891554378,0.000650596245435091
Ppfibp1,0.29568855878497,0.184069317058394,0.132477118938868,0.0998356577375889,0.109358954040375,0.25192106361272
Rep15,0.0438747211910643,0.0914163378227523,0.0309532059753367,0.0595160327969361,0.059656786943844,0.0947084286910667
Mrps35,0.191236053566515,0.188528627850841,0.221430956249084,0.221454674040642,0.220588101685859,0.152301734329831
Mansc4,0.0319200226303075,0.0160672285675093,0.0187429740747559,0.0168495193647713,0.0192562575070211,0.0124638898485327
Klhl42,0.0742874005440488,0.113369148500082,0.0950482176058866,0.0958397708402534,0.0860258563566108,0.103662892230988
E330012B07Rik,0.0056099498226979,0.00529746236324157,0.00668452678022325,0.00433644231378355,0.00624423220908134,0.0048296015793053
Gm15767,0,0.0078775282861162,0.0036907310859037,0.00161825748605433,0.00894564692189403,0.00370916156752497
Gm6288,0.012101437584102,0.00518351484578115,0.0145988213206281,0.00980666682193731,0.0125595990836396,0.0160424214475284
Ccdc91,0.259192979895384,0.258276286150213,0.286422776112108,0.279062060943951,0.342283634832895,0.337564909787639
1700049E15Rik,0.000535367508179252,0.00177783656490686,0.000935674440686568,0,0.00283983613841423,0.00163527697994431
Gm15762,0.00187092617661627,0.00250982263268868,0.000690026025711612,0.00195810693958406,0.00143829623957535,0.000659045812383365
Far2os2,0.0401304568326804,0.118019456378176,0.030523240910642,0.0532745317873585,0.0491111750494189,0.0437675247639325
Far2,0.819465433020907,0.851978640231099,0.526633162437133,0.471111746136641,0.717944814864968,0.533372841645943
Far2os1,0.14235278851496,0.366843229563861,0.107845669759153,0.133211763305058,0.166740518194859,0.164390497461032
Ergic2,0.446962396654614,0.5281298938667,0.556963101930466,0.616350016408903,0.593329659229835,0.57537318338691
Gm17216,0.0133040531055056,0.0354330075535942,0.0132800636697573,0.0165673342362471,0.0124696523828113,0.0172884962540426
Tmtc1,4.4944864669072,1.27148491964123,2.44516837343756,1.42586209279626,1.54103345286164,1.55626483054468
Gm44020,0.0467889509470744,0.00552197132049807,0.0346011491891245,0.0226272212821659,0.0199462541432333,0.029686153886587
Gm6313,0.000658650050118287,0,0,0,0.000395004802280024,0
4930528G23Rik,3.49628528429257e-05,0.00126053603286369,0,0,0.000327931836875423,0
Gm44115,0.000857718216692126,0.00602260161935713,0.00194819906990411,0,0.000787200542093366,0.00550378355321276
Ipo8,0.339703384198413,0.719302097219759,0.483331352664204,0.530528244956071,0.622434702455801,0.643890890330315
Caprin2,0.153149355646599,0.427397748414886,0.297987977046831,0.332290268383325,0.340055762984864,0.193597753755499
Sinhcaf,0.129563398021071,0.0468680695633699,0.0573460085713857,0.112477347133604,0.0983064714797154,0.139471641606008
Dennd5b,2.17335186369585,1.95457887898761,1.92638138994837,2.03964881566831,2.10225162819924,1.97521655621984
Etfbkmt,0.0112682914358594,0.112775215767216,0.031465618325216,0.0696234734731631,0.0685244172329262,0.0963782183225604
Amn1,0.308321879145273,0.64943997312611,0.356790111135157,0.464714576679668,0.504078015128581,0.481773416892984
1700003I16Rik,0.000963178165497168,0.00483018495427579,0.0057278256606462,0.00424821747136369,0.00102544696133456,0.00143255392849264
Resf1,0.163092220419029,0.331724527468965,0.315969313282019,0.315125803630478,0.259789534959778,0.26910313776001
Bicd1,4.0157362894338,3.26336403541904,3.71930267090788,3.37670382965123,3.61108268724974,3.28717336006828
Gm21814,0.0784874894711825,0.0684308752110808,0.0573859545356704,0.139013768618518,0.104999009586057,0.0755483879926285
Speer9-ps1,0.000368411654537562,0,0.000497366692048947,0.000333843178635746,0.000347809959120412,0
AU018091,0.00200866639151108,0.00473037124618789,0.000736761356218516,0.00160773145944461,0.00231686885437518,0
Nlrp12,0.0219116333069121,0.0382940664373866,0.110159491883521,0.332550983926833,0.0705920683848561,0.0374806596873478
Myadm,0.0672424260130079,0.0826132142754642,0.0778287161188898,0.0970578212385686,0.0996270902892711,0.0980322898242103
Prkcg,2.27536062030364,0.550789353402926,0.231963266201636,0.649926754041017,0.479666097546981,0.537719666270122
Cacng7,0.642025931900341,0.476121116798628,0.627933308224289,0.659108982659129,0.629177996556578,0.582385269089738
Gm44257,0.421495247408804,0.322280082912679,0.0980623574239408,0.114585143224343,0.177072871706754,0.165825438917617
Cacng8,1.03492876026876,0.431220708119581,0.366812477994397,0.432998615871375,0.466614204056297,0.441288079530761
Gm44151,1.668451810631,0.965247320642778,0.686691194332874,0.83637905790879,0.943732572951354,0.859651581236763
3300002P13Rik,0.00278537078005163,0,0.00317371454953291,0,0.00108890598007795,0
Cacng6,0.0118572067982542,0.0052817677208149,0.00138780889176833,0.000786915958534307,0.00319814264990883,0.000936203358348687
Gm35037,0.0765092217014873,0,0.00467618576361962,0.00741640743285862,0.00586781806623058,0.000964307507635387
Tarm1,0.0218802350317252,0.000788845410359355,0.00521627441809511,0.00165489106695297,0.00562869083607529,0.00802700141253872
Gm44920,0.0271693081305959,0.00315717855581181,0.00206441533588023,0.00393632440801232,0.0050194639223987,0.0130081618102754
Oscar,0.074174030326214,0.0324404866963305,0.0416200190381147,0.0409035458618801,0.0458887946784854,0.0405181318533559
Ndufa3,0.145681459941431,0.313193681328774,0.28089312749729,0.241726915225195,0.249702455695737,0.278742883272647
Tfpt,0.0741540978095334,0.173436761764359,0.0826834422592616,0.0874709265149697,0.106689715480321,0.0836198311510563
Prpf31,0.149322918363797,0.234484968090201,0.184328116477709,0.198061613890192,0.221557543092199,0.246555006278065
Gm15927,0.0189458390171468,0.00919925932500465,0.00853546022681707,0.0317077911684331,0.0166463020814523,0.0254538160802541
Cnot3,0.879869107745643,1.45287404973779,1.07257412871004,1.34278579465688,1.32369227232373,1.29944117456961
Leng1,0.0685115694631763,0.0812262517157104,0.110739171668618,0.107815987449353,0.11525401156094,0.125153261621087
Tmc4,0.0788715503287145,0.166889880577646,0.091861147288891,0.159301702200423,0.155178915248818,0.189777245701078
Gm15929,0.012991930930761,0.0419153735520204,0.00969117173653183,0.0124814875154538,0.0321371272059099,0.0453900431296073
Mboat7,0.226797059969356,0.462803105637818,0.239287383113321,0.421069301033468,0.377237781919403,0.417038947838031
Tsen34,0.0446515616453285,0.179734503069663,0.119498778184403,0.175288828996854,0.16397436480938,0.169215735647086
Rps9,0.128312863624231,0.372094609827622,0.280408077735192,0.273623017151618,0.316062006471874,0.355110681305039
Pirb,0.0083475636738349,0.0101523790227443,0.00334603135598561,0.00408910273481721,0.00665374734001566,0.004956022095633
Pira2,0,0,0,0,0,0
Lair1,0.0308095893845679,0.00813702666216747,0.0217498405348758,0.0198546260490002,0.0308360230332815,0.0266697282486475
9430041J12Rik,0.0876695617413528,0.131500004348553,0.115817095734636,0.117525671958401,0.156626231618399,0.137227246128864
Ttyh1,0.720383043838215,0.417614822429209,0.303325959933003,0.386758711890424,0.417094065822617,0.398714133494386
D030047H15Rik,0.0126361218622158,0.00737505552144911,0.0068458010878305,0.00807683778455866,0.00994424673412089,0.00755351522863789
Leng8,0.604754624079424,1.81459298624513,1.1559674457769,1.44621900316511,1.32872399453866,1.6620795221135
Leng9,0.242871377084865,0.676213343372174,0.435653800320107,0.622412508088479,0.579761467497815,0.812030833429847
Cdc42ep5,0.000792464216636496,0,0.00306060933151124,0.00151597905323318,0.00242994983431725,0.0041063232528716
Ncr1,0.000254164954507162,0,0.00214676118140561,0.000353010491118786,0.000284692981351035,0
Gp6,0.0030439928483217,0.00490677856738749,0.000389881863845845,0.000780470870563745,0.000593146475237712,0.00132956163289314
Rdh13,0.0956812776932591,0.0995296884858326,0.12858015659783,0.122797687571948,0.126041570396542,0.131996774835716
Gm15494,0.0529339099757773,0.12698255328819,0.115374722111971,0.0935061188023439,0.11303250937287,0.130995780432293
Eps8l1,0.0443798569674428,0.128905836780147,0.0959314095693331,0.088497181521745,0.123748108733194,0.111423201470038
Ppp1r12c,0.587894706561569,0.373870850560368,0.365154251998726,0.44226243711412,0.394744232886338,0.391361118417993
Tnnt1,5.34615698188054e-05,0,0,0,0.00124828321291205,0
Tnni3,0.00232638302398475,0.0061177368287807,0.00726317209707856,0.000778391357738705,0.00449430713779106,0.00988611585458636
Dnaaf3,0.00219275626891321,0.0149508512597432,0.00182639918028256,0,0.00360542885300226,0.00354850336949614
Syt5,0.0752533875875132,0.396572576090558,0.0277029430163521,0.142471710047591,0.124219493300687,0.338470291164131
Ptprh,0.0140135441406051,0.00828234500616965,0.0238409240738767,0.0101956969857846,0.00967154511251178,0.00259703040396458
Gm44877,0.00695566533932831,0.0171004469061869,0.016254357907387,0.0119397382067414,0.0140084237766727,0.0118555648444425
Tmem86b,0.104407971817723,0.198220049974687,0.114440726596065,0.129938050906249,0.110584880195151,0.133308282715563
Ppp6r1,0.271576091793721,0.27213253636269,0.201609927646573,0.249525947025652,0.235548248361653,0.228403153731473
Hspbp1,0.144363988111711,0.282580299414715,0.229792333144919,0.200098581485038,0.216281742795094,0.211833520528665
Brsk1,0.44317667607631,0.456998245410732,0.384436754611756,0.400982072776099,0.404574442664823,0.370218831623293
Tmem150b,0.0443486829169629,0.0638753133684969,0.0588638969751574,0.056135724746722,0.0597465964218978,0.0389122921412607
Kmt5c,0.113317545645122,0.0976508384645638,0.139259570858953,0.194261645347017,0.168444709639024,0.18902879164964
Cox6b2,0.000971292875900463,0.0016710892042457,0.00109357108151883,0.00407231067304021,0.00931884469016178,0.00430117381554181
Fam71e2,0.000877603271891605,0.00151068309766173,0.00167367916071556,0,0.00213802265799938,0.00132194836152432
Il11,0.0017348865329726,0.00382041952668633,0.00589987958365102,0.00307245185088628,0.00231411719424731,0
Tmem238,0.00443833166272037,0.0174840400999816,0.0155658126630368,0.0114020270687789,0.0198348566978656,0.0059531853109904
Rpl28,0.186868121652048,0.403872144576279,0.305056906549505,0.360338204120099,0.372181413635778,0.368134737891391
Ube2s,0.16401240613915,0.380298333363602,0.2628059620274,0.431037104193888,0.308303554653821,0.274830003112034
Shisa7,0.245798920293702,0.211208087706523,0.100010997011742,0.244644861231212,0.211852871373907,0.239188161667499
Isoc2b,0.0450788346311924,0.0571511243303105,0.0438349091869489,0.0621167579327446,0.0619405142900172,0.0419684092735978
Isoc2a,0.0231268925609681,0.0298014756788548,0.0415194514585437,0.0286920106963498,0.0377784334851741,0.0431119035110014
Gm36210,0.00281139831190256,0.00334970596443389,0.0144991286018354,0.00903384294518824,0.0206915046087303,0.00940862723181335
Gm44983,0.0013061535359387,0.00305160587804707,0.012308087930331,0.00888134403715622,0.0090164385766261,0.00753670842407422
Zfp628,0.00651108031408939,0.00677494176963005,0.00408963700476537,0.00932199761517925,0.00985272258572245,0.0170918902242523
Nat14,0.0429447681258044,0.0994521098585088,0.0449017151445843,0.0584039114519905,0.064976102233597,0.0917186972623741
Ssc5d,0.0178837480805081,0.0132346465340643,0.0127570346407556,0.0213300274599305,0.0237689901545763,0.0359227966104438
Sbk2,0.00585071375751367,0.00249250938616722,0.00154568989781908,0.00626462342401852,0.00305786994959796,0
Sbk3,0.00438440043216937,0.00853909909763664,0.00342056100225015,0.00833747163777209,0.0126263787902572,0.0108209780431319
Zfp579,0.0218161845448388,0.0641314518358774,0.0261192215065995,0.0486293191337,0.0454327189124147,0.0369462860696883
Fiz1,0.0507475329544852,0.16741685219569,0.0910244854770803,0.0917605933772338,0.0805934337791948,0.0767635267479883
Zfp524,0.0181577972327526,0.0378422532480868,0.0347021860399925,0.0374611837768263,0.0381982336958814,0.0363111113593307
Zfp865,0.0402912337802188,0.0357960271726717,0.0308183109062624,0.0414541248097982,0.0397557475486495,0.0563509319685204
Ccdc106,0.107225308021189,0.305936908205649,0.154760457710593,0.233502370792459,0.249831974305502,0.21054666149825
Zfp784,0.0141529735991849,0.0285062518618102,0.031124715144052,0.0286408331848774,0.0243643678396412,0.0337084133868376
Gm15510,0.0142935760051018,0.0559445276929037,0.0404285078200688,0.0475685771933278,0.0501681089106797,0.0380149107566009
