,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
1700081N11Rik,1.15E-09,-1.407629599,0.009,0.029,3.07E-05
A730049H05Rik,9.33E-05,1.517619657,0.013,0.005,1
1700085D07Rik,6.85E-23,0.483946985,0.657,0.598,1.82E-18
1700094D03Rik,1.50E-17,-1.673659014,0.07,0.129,3.99E-13
2310010J17Rik,0.002114344,1.497801574,0.017,0.009,1
1700096K18Rik,5.22E-08,-0.516959004,0.029,0.055,0.001387593
1700105P06Rik,3.99E-13,-0.713356137,0.048,0.092,1.06E-08
Veph1,3.41E-05,1.482007818,0.02,0.009,0.907644481
Gm38033,0.022502633,1.474273605,0.011,0.006,1
1700108J01Rik,1.59E-11,-0.575979794,0.068,0.115,4.23E-07
Gm16234,0.003090496,1.456849845,0.014,0.007,1
1700109K24Rik,1.60E-70,0.869416509,0.649,0.521,4.26E-66
1700110K17Rik,3.66E-20,0.889596526,0.256,0.178,9.72E-16
1700109G14Rik,0.002739739,1.428330705,0.011,0.005,1
Atp1a2,3.66E-06,1.424852455,0.036,0.018,0.097404538
Gm16246,0.016844524,1.413791563,0.011,0.006,1
1700111E14Rik,9.79E-50,0.494331599,0.824,0.749,2.60E-45
Hsd3b1,0.000261336,1.404244207,0.014,0.006,1
Meioc,0.000253396,1.398255383,0.023,0.012,1
1700120C14Rik,1.18E-14,-0.526964913,0.096,0.157,3.12E-10
1700125G02Rik,7.25E-09,0.831112864,0.086,0.053,0.00019271
Prg4,0.000513791,1.376622195,0.017,0.008,1
Gm49575,0.018709911,1.372022317,0.011,0.006,1
1810019N24Rik,6.60E-07,-0.8542231,0.02,0.039,0.017553778
1810026B05Rik,9.63E-15,-0.290362232,0.527,0.622,2.56E-10
Gm5901,0.023807453,1.358908716,0.014,0.009,1
1810034E14Rik,2.25E-11,0.328283668,0.695,0.661,5.97E-07
1810037I17Rik,3.35E-15,-0.587164163,0.073,0.129,8.91E-11
Gm15674,0.001260318,1.344626697,0.015,0.007,1
Gm28505,7.12E-05,1.340429144,0.024,0.012,1
Gm49144,0.00014616,1.337861141,0.02,0.01,1
1810062O18Rik,2.52E-08,0.533967668,0.194,0.149,0.000670197
G430095P16Rik,3.00E-05,1.325984763,0.017,0.006,0.7986675
2010300C02Rik,5.54E-16,0.18707476,0.903,0.901,1.47E-11
Gm15347,0.003117547,1.313361407,0.018,0.01,1
2010320M18Rik,1.36E-08,-1.09412846,0.013,0.032,0.000362278
Trim30a,0.000255144,1.310956487,0.044,0.029,1
Gpr141,4.88E-06,1.309988352,0.039,0.021,0.129839455
Isg15,3.59E-05,1.30496507,0.018,0.007,0.954196366
Olfr679,0.004198646,1.304297859,0.023,0.014,1
Trim30d,0.000372029,1.301505749,0.012,0.005,1
Bdkrb2,0.000115504,1.297367194,0.023,0.011,1
4930484H19Rik,0.000310309,1.264633852,0.018,0.009,1
Gm15880,1.13E-05,1.261664184,0.047,0.028,0.301241888
Evi2a,0.053990565,1.255478938,0.011,0.007,1
2210408I21Rik,8.61E-28,0.301674918,0.871,0.861,2.29E-23
9430069I07Rik,0.000609927,1.254487422,0.019,0.009,1
Gm33940,0.000381331,1.253219768,0.018,0.008,1
Gm11981,0.002454535,1.252533667,0.021,0.012,1
4930592I03Rik,0.012709367,1.246288382,0.012,0.006,1
2300009A05Rik,1.52E-17,-0.457449781,0.183,0.272,4.04E-13
2310002F09Rik,6.61E-08,-0.360306129,0.064,0.099,0.001758492
Gm43150,0.005510377,1.23784943,0.01,0.005,1
Sp9,0.00030227,1.228435283,0.025,0.014,1
Gpr82,4.79E-05,1.224916969,0.037,0.022,1
Gm16146,0.001317981,1.219332419,0.01,0.004,1
2310011J03Rik,7.00E-09,-0.213427115,0.107,0.156,0.000186126
Omd,0.077512495,1.214996796,0.013,0.009,1
Slc25a41,0.000201317,1.214294652,0.024,0.013,1
Gm15178,0.000635703,1.213731168,0.027,0.016,1
Peak1os,4.55E-05,1.207915291,0.024,0.012,1
2310022B05Rik,1.68E-10,-0.630806761,0.075,0.119,4.46E-06
E030018B13Rik,0.001441726,1.203938207,0.02,0.011,1
Gm36693,0.05873562,1.203578208,0.02,0.014,1
Retnlg,0.004641853,1.199714491,0.017,0.009,1
2310039L15Rik,9.69E-25,-1.764917492,0.034,0.093,2.58E-20
Muc6,0.009281169,1.194071778,0.017,0.01,1
Gm16333,0.002288375,1.192309019,0.014,0.007,1
Gm44012,4.89E-05,1.181877339,0.023,0.011,1
Nmi,0.001179199,1.180758163,0.016,0.008,1
4933406J10Rik,0.000704993,1.180183467,0.027,0.016,1
2310061I04Rik,8.73E-10,-0.401769009,0.207,0.272,2.32E-05
2310067P03Rik,8.18E-14,-0.760486552,0.062,0.112,2.18E-09
Olfr1417,0.001578966,1.174732108,0.012,0.005,1
Gm30624,0.004784924,1.169203272,0.016,0.009,1
Gm4450,1.35E-05,1.165880755,0.035,0.019,0.359384447
Gm48622,0.003193912,1.164079553,0.022,0.013,1
2410004B18Rik,5.66E-16,-0.584109242,0.106,0.173,1.51E-11
Gm16169,0.002392793,1.153926945,0.023,0.014,1
B430010I23Rik,0.097570378,1.151780357,0.014,0.01,1
Gm47431,0.009807636,1.151345336,0.026,0.017,1
2410006H16Rik,3.90E-22,-0.507600653,0.194,0.298,1.04E-17
Gm33696,0.001757761,1.145451265,0.03,0.019,1
Gm43118,0.008944043,1.144778041,0.015,0.009,1
2410021H03Rik,5.70E-43,1.381020714,0.248,0.132,1.51E-38
2610037D02Rik,1.35E-09,-0.217268771,0.511,0.6,3.59E-05
Zp3r,1.84E-05,1.140183663,0.03,0.016,0.48899646
Serinc4,0.005434442,1.140183253,0.017,0.01,1
