,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
1110032A03Rik,0.304146059,-0.224921881,0.368,0.396,1
1110032F04Rik,0.128270193,-1.137738848,0.007,0.018,1
1110035H17Rik,0.215559837,-0.513417143,0.072,0.098,1
1110038B12Rik,0.772119174,0.069685264,0.045,0.05,1
1110038F14Rik,0.001095816,-0.881803404,0.153,0.243,1
1110046J04Rik,0.547699193,0.061104614,0.293,0.272,1
1110051M20Rik,0.819131314,-0.043244338,0.79,0.757,1
1110059E24Rik,0.371048997,0.166284397,0.262,0.237,1
1110059G10Rik,0.420990538,0.043330383,0.041,0.053,1
1110065P20Rik,0.015019713,-1.177056363,0.124,0.179,1
1190005I06Rik,0.41202208,-0.485496959,0.07,0.084,1
1190007I07Rik,0.460622327,-0.56687069,0.079,0.092,1
1300002E11Rik,0.589387771,0.221603099,0.059,0.05,1
1300014J16Rik,0.570491206,-0.336689449,0.009,0.013,1
1300017J02Rik,0.350909207,0.322993072,0.077,0.061,1
1500002C15Rik,0.626263533,0.221063994,0.011,0.008,1
1500004A13Rik,0.00133319,0.287148618,0.858,0.784,1
1500009C09Rik,0.060881704,-0.760317462,0.054,0.087,1
1500009L16Rik,0.781087422,0.039649307,0.194,0.19,1
1500011B03Rik,0.013671639,-0.438074096,0.262,0.338,1
1500012K07Rik,0.570646745,-0.164802264,0.011,0.016,1
1500015A07Rik,0.573784373,-0.608855212,0.126,0.14,1
1500015L24Rik,0.962209045,0.149290246,0.014,0.013,1
1500026H17Rik,0.779995087,-0.0218645,0.19,0.182,1
1500032F14Rik,0.348451156,1.174318773,0.032,0.021,1
1500035N22Rik,0.042520154,0.453355387,0.158,0.111,1
1520401A03Rik,0.407228326,-0.680761197,0.016,0.024,1
1600002D24Rik,0.993471666,-0.414469529,0.016,0.016,1
1600002K03Rik,0.747269297,0.219826324,0.054,0.061,1
1600010M07Rik,0.25607206,-0.344737132,0.648,0.673,1
1600012H06Rik,0.814850543,-0.069601944,0.135,0.127,1
1600014C10Rik,0.241248642,-0.501251984,0.074,0.098,1
1600020E01Rik,0.960691271,0.187396217,0.214,0.219,1
1700001C19Rik,0.83187216,0.41388937,0.009,0.011,1
1700001D01Rik,0.805087936,-0.293711909,0.011,0.013,1
1700001G11Rik,0.50253187,0.156420707,0.063,0.077,1
1700001J03Rik,0.090576954,1.687843328,0.014,0.003,1
1700001K19Rik,0.648193448,0.077161713,0.041,0.034,1
1700001K23Rik,0.034237585,1.872200113,0.018,0.003,1
1700001L19Rik,0.7474519,0.216673639,0.016,0.013,1
1700001O22Rik,0.934260998,-0.128969481,0.02,0.021,1
1700003E16Rik,0.576096969,0.097898895,0.059,0.069,1
1700003F12Rik,0.809460269,-0.231643264,0.151,0.145,1
1700003G18Rik,0.14787298,0.864618898,0.011,0.003,1
1700003M07Rik,0.313280347,-0.636957079,0.005,0.011,1
1700007F19Rik,0.914278431,0.136633245,0.063,0.066,1
1700007J10Rik,0.182476307,0.885518554,0.065,0.045,1
1700007K13Rik,0.055344309,-2.385541419,0.005,0.018,1
1700007L15Rik,0.139006033,1.270173869,0.02,0.008,1
1700008J07Rik,0.091625387,1.798983218,0.023,0.008,1
1700008O03Rik,0.27602062,-0.129494306,0.235,0.272,1
1700010I14Rik,0.295631236,0.037028646,0.05,0.034,1
1700010J16Rik,0.232105886,0.761235836,0.014,0.005,1
1700010K24Rik,0.112495351,-0.650106618,0.081,0.113,1
1700012D14Rik,0.817657401,0.02816793,0.275,0.272,1
1700012P22Rik,0.126675451,-2.007845626,0.002,0.011,1
1700013F07Rik,0.7044455,0.489575124,0.074,0.069,1
1700013M08Rik,0.004179797,1.648437905,0.034,0.005,1
1700015F17Rik,0.896871021,-0.272615994,0.023,0.021,1
1700015H07Rik,0.034796164,1.537469596,0.018,0.003,1
1700016C15Rik,0.623809278,0.479363149,0.011,0.008,1
1700016D06Rik,0.569381131,-0.461510246,0.009,0.013,1
1700016J18Rik,0.410065663,0.059109391,0.014,0.021,1
1700016K05Rik,0.005253094,0.806924474,0.199,0.129,1
1700016P03Rik,0.038605452,-0.170706292,0.05,0.087,1
1700017B05Rik,0.578702253,0.209511097,0.023,0.029,1
1700018L02Rik,0.02663946,1.429135321,0.034,0.011,1
1700019A02Rik,0.045568798,0.379977664,0.072,0.04,1
1700019D03Rik,0.116161134,0.20104438,0.449,0.393,1
1700019G24Rik,0.243621614,0.76478296,0.086,0.066,1
1700019J19Rik,0.517595821,0.466247542,0.016,0.011,1
1700019L13Rik,0.44417784,0.26558364,0.014,0.008,1
1700020D05Rik,0.557232521,-0.548701605,0.007,0.011,1
1700021F05Rik,0.873254108,0.106492761,0.278,0.274,1
1700022A22Rik,0.921855191,-0.118236092,0.011,0.011,1
1700022H01Rik,0.572586979,-0.368731463,0.018,0.024,1
1700022I11Rik,0.411294233,-0.153071118,0.084,0.069,1
1700022N22Rik,0.894112383,-0.491890995,0.023,0.021,1
1700023F06Rik,0.381526172,-0.416540543,0.061,0.077,1
1700023H06Rik,0.559722393,-0.291205729,0.007,0.011,1
1700024B18Rik,0.057930699,0.196096066,0.616,0.567,1
1700025F24Rik,0.149294657,0.826585427,0.016,0.005,1
1700025G04Rik,0.282027961,0.122628606,0.815,0.789,1
1700026F02Rik,0.00874814,0.949163967,0.219,0.156,1
1700026N04Rik,0.038246883,2.340150237,0.011,0,1
1700027A07Rik,0.545522838,0.038752518,0.025,0.018,1
