,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4
Zfp114,0.0184803619944865,0.0136230359025001,0.00993137898779844,0.0384945611159193,0.0273372680774519
Zfp111,0.00906462611207607,0.0181707555820724,0.0115278491522314,0.0148387745973926,0.0126210675908654
Zfp109,0.0237214730987114,0.0219682261284047,0.0281840375873801,0.0494218022969094,0.0120132097254141
Zfp108,0.02168690512995,0.0161215543783934,0.0146469051248201,0.0130301221465171,0.00971223615496455
Zfp93,0.0267716302730114,0.0317789691147307,0.0193339847923823,0.00697847406032212,0.017831939650779
AC159140.1,0.032971001847573,0.0224344971720878,0.0329229423703428,0.0397558059179906,0
Zfp61,0.137889973262146,0.174142256246806,0.230055718197094,0.176981905307721,0.0160112277756634
Zfp94,0.0711112612557067,0.0479216405415163,0.0527291107325599,0.101979106451313,0.0585115588668792
Kcnn4,0.00152171564308464,0.000943216481387509,0.00255338228677854,0,0
Smg9,0.226223674614337,0.185681058758781,0.285529180747774,0.31002718155128,0.187434237387926
Irgc1,0.00669741726038586,0.00565652384828151,0.0199677321448539,0.00537376759968929,0
Plaur,0.0031670221698528,0.000828185470479743,0,0.00625699146657687,0
Cadm4,0.253277653808498,0.216783545737651,0.280305009608075,0.181955061499128,0.17578783251535
Zfp428,0.0529757210416086,0.0585385194219122,0.110463106626926,0.0762505716685718,0.00971223615496455
Gm50092,0.00178894280518524,0.00298685597346527,0,0,0
Irgq,0.0785802430013477,0.0624487685713063,0.0985187767866946,0.0773903854015187,0.0498841769697678
Pinlyp,0.00305718728743816,0.00432735016457713,0.00322867267974667,0.00256584207344672,0
Xrcc1,0.121798137929258,0.105945930056872,0.141972271836841,0.182772462983589,0.0112610329970789
Zfp575,0.00486961156736889,0.00680306850598894,0.0148960676090566,0.0245231796012346,0
Ethe1,0.0499637792762912,0.0538051648794108,0.073769841837633,0.0517442633808068,0.0184149175564141
Phldb3,0.00107395235947333,0.00173509697975136,0,0.00383402505535374,0
Rps19,0.0821414277037447,0.071211139250009,0.135713434042661,0.207752170947943,0.0345692631277219
Arhgef1,0.574776797657936,0.649724847285095,0.930228735903856,1.07704414697196,1.18062627549008
Rabac1,0.212707549038414,0.246465346131817,0.351771427165523,0.381703995126516,0.23430739445964
Atp1a3,2.54366951372196,2.43805637532984,2.63346178083312,2.59389761032053,2.35153368518715
Grik5,0.953937720330527,0.776495486677538,1.14341789740903,0.860953352588292,0.820723044865958
Zfp574,0.0647840811103529,0.0578379049145735,0.0783082651328358,0.113020345931264,0.0845947001966509
Pou2f2,0.489308992430624,0.413478669888871,0.504394463302965,0.34694258477982,0.0560580048134309
D930028M14Rik,0.00284254696750966,0.00336601995999331,0,0.00361393751140649,0
Dedd2,0.0519890199316012,0.0624117368436218,0.0643499677284284,0.0513751900086173,0.0255581861204719
Zfp526,0.0140145929097241,0.0146073431246959,0.0064667710349514,0.0312860610570551,0.0120132097254141
Gsk3a,0.190110722933975,0.193674109976626,0.300397858439674,0.321732833575947,0.299899028045596
9130221H12Rik,0.0146326100411527,0.0102463820976319,0.0147075490406876,0.0122834527473487,0
Erf,0.0745127173010778,0.0726638637752482,0.0924068424551105,0.123170243938737,0.119668812456505
Cic,0.14496728053351,0.159226788970269,0.170092464843254,0.350989872680235,0.125363203297873
Pafah1b3,0.00689964176065571,0.00334676822796531,0.0236151004175014,0.0161194696176692,0
Tmem145,0.0248206335325832,0.0571723568721484,0.0391835332419725,0.09412214959138,0.0206515107861433
Megf8,0.229647605548307,0.194783806887454,0.185932101302492,0.193554521150343,0.120844255185764
4732471J01Rik,1.15015726682922,0.94049717068989,0.889294576549515,0.798940926407586,0.187449613330868
Lipe,0.785983420447485,0.743882650581382,1.13918921910638,0.602153602033662,0.196584900640856
Cxcl17,0.203100293817923,0.164075865182636,0.207960719419057,0.138177979794011,0.0660643852068046
Ceacam1,0.0503139025405821,0.0510375042702256,0.0636543606655326,0.0485290026206748,0
Ceacam2,0.448559626509683,0.429409778992419,0.691086201828993,0.458408310901352,0.0949594730026988
Gm38569,0.00615709594891111,0.00450648016012612,0,0.00199315232586924,0
Erich4,0.0009060974924658,0.00227041103217869,0,0.00645105519909892,0
Dmac2,0.17957798842301,0.175627189023041,0.228916357780118,0.295883778241954,0.278989827542559
B3gnt8,0.000725159480698793,0.00451702258337425,0,0.00553242081584397,0
Bckdha,0.252566679873024,0.288143254291078,0.298799750151098,0.404186998723721,0.497332883322377
Exosc5,0.039494751751207,0.0508406784825652,0.0588321468568584,0.0571373466346936,0.0849212810141887
Tmem91,0.436166737440383,0.251336511554767,0.589612914637449,0.487643414388711,0.141245806595943
B9d2,0.0197091436529146,0.0250435358759587,0.0337416226822186,0.0716104796158656,0.0283083738095688
Tgfb1,0.00351105246482653,0.00330020532221914,0,0.0117177796213751,0.0267596475219228
Ccdc97,0.0185979954455434,0.0158600308356249,0.0162751957101313,0.0315841340819806,0.0538463384763224
Hnrnpul1,0.214269641643056,0.254252706441734,0.230890576638619,0.395482945574103,0.103412509317869
Axl,0.000754313352326944,0,0,0.0127182562751515,0
Cyp2s1,0.0064495168436011,0.0154939783269769,0.0168453627127388,0.00706215190050963,0
Cyp2b10,0.000476939270845704,0.000511889923190917,0,0.00253345811459034,0
Cyp2b13,0.00199631533806395,0.000818506765367669,0,0.00210444663260129,0
Cyp2b19,0.0102367725617001,0.00266566411702102,0.0188438924095961,0.0206392848332581,0
Gm15883,0.000874835530920187,0.000932888905058963,0,0.0140470745562529,0
Cyp2t4,0.00067321298977928,0.00503914387041488,0.00706876779547862,0.00651561634499921,0
Egln2,0.039622302669985,0.0401046592374914,0.0795674624764537,0.0778852206127958,0.0972138012838323
Rab4b,0.142976559788789,0.123380870941645,0.19592273142077,0.169952576145559,0.143076316259868
Snrpa,0.103364455219809,0.110995546192781,0.121895865254148,0.158352566930123,0.0889168981500662
BC024978,0.0303074153836104,0.0315801739005299,0.0219874505193792,0.0388327177667592,0.118212995129247
Itpkc,0.151376192557585,0.0864425157579707,0.149674119245393,0.106411476657807,0.130205131735481
Coq8b,0.263360901286596,0.225151196580015,0.264015723782308,0.316725353911626,0.296129784179401
Gm15567,0.0640357718127132,0.0649371914666212,0.0631548686366051,0.0928655564790676,0.0914963313440985
Numbl,0.392897183952335,0.333542134012388,0.386788722117243,0.402306801534088,0.405260212671536
Ltbp4,0.0498579102462969,0.0475814673642058,0.056257099216042,0.0750352949475449,0.032281286215568
Shkbp1,0.191221042709681,0.200132010992506,0.244120565461707,0.470472838403302,0.586298845452808
Sptbn4,1.9728806472704,1.85547423580616,1.75835252421745,2.76203192705919,2.72035315893498
Blvrb,0.0608798173786285,0.10147559956261,0.102663489664156,0.0649082419050378,0.0710986517383312
Sertad3,0.0183659895254084,0.0260394778390665,0.0381787648468504,0.00932334343096436,0
Sertad1,0.0131265765365676,0.0170641183485912,0.0286836294834843,0.0405816156156721,0.0219278529781314
Prx,0.0272807986815524,0.0271098995125622,0.0313548241865453,0.0377737824399646,0.0706153534781855
Gm15541,0.00270040240129655,0.000951907718258161,0.00325342276341825,0,0
Hipk4,0.238984639585713,0.290878145643723,0.206517900952957,0.244960464993335,0.439231358784632
Pld3,0.648871767443149,0.614683675767528,0.690188925367993,0.626734778286223,1.142936764277
2310022A10Rik,0.112519315270081,0.119683639457598,0.0970206650074433,0.129929225519116,0.237912487686978
Akt2,0.162936526503717,0.139949709698235,0.15006950190429,0.166831593035491,0.280786048422151
Gm38973,0.0393737113571262,0.050865719846902,0.075680867101369,0.0527293355365224,0.0830540910905335
Ttc9b,0.0338651739990036,0.0241259452411732,0.0612884212864748,0.155251347727465,0
Map3k10,0.366607882650406,0.394185698800614,0.368038793998974,0.332738525060463,0.255306434028228
Gm44684,0.00369002968936618,0.00737444726327563,0,0.00490017748261434,0
Zfp607b,0.0515525726221098,0.0461787572391558,0.0471087917675472,0.0734702730158977,0.0248570269727573
Zfp60,0.172832169798511,0.173127044927707,0.185690616064209,0.174501052327472,0.119065622379149
Zfp626,0.0477259074224572,0.0543594343206713,0.0327985904211534,0.0428945681526954,0.0850265839636077
Zfp59,0.0719056105312996,0.077266248207937,0.0527401418967641,0.104834408350629,0.0143469964562919
Zfp607a,0.016771472177016,0.0184388898007652,0.0129397046460511,0.00639263410870036,0.0256080294533708
Zfp974,0.134890367635287,0.123605642217817,0.109951831542258,0.184377456051833,0.263325505122712
Gm26891,0.00212067722544699,0.00058354547642841,0,0,0
Zfp780b,0.109779053570588,0.13451349567132,0.121234522152695,0.0900139017446498,0.0845034382387127
Zfp850,0.061581714105203,0.0578784997028449,0.0488191628418893,0.0891842262677173,0.0238767767306485
Psmc4,0.112393404019586,0.115010210908448,0.18423308144208,0.103464677758868,0.115698599310898
9530053A07Rik,0.00159865323293496,0,0.00592689530257986,0,0
Fbl,0.278188929948837,0.307670962794936,0.464726438001664,0.29904610103161,0.131285929926597
Dyrk1b,0.0542580152632332,0.03897039022286,0.0627466627707363,0.119686711388064,0.00971223615496455
Eid2,0.0308633836445201,0.0198827240752076,0.0509991965153273,0.0783767308906674,0.0812962133186514
Eid2b,0.0638909109243549,0.07544647832494,0.118688785740436,0.123391000206966,0.033589012885613
Selenov,0.000515558525172661,0.00325443353867466,0,0.00455306229864082,0
Timm50,0.0302319645501118,0.0299206136631779,0.0494058152477986,0.0122476585000214,0.105235504615582
Supt5,0.746425611902106,0.814493620837479,0.79787757006416,0.752440561130306,1.24824818928566
Rps16,0.117646114162948,0.067636567702614,0.226903858162211,0.182910746324054,0.0950487369497342
Zfp36,0.0035475034541582,0,0,0,0
Gm44710,0.00682925688757594,0.0147493590831494,0.00767134744137931,0.00355366658434006,0.0272114026661732
Med29,0.0585089721728282,0.0356583793236594,0.0340341768092229,0.0747616913276487,0.0289162316750201
Paf1,0.0936635665538244,0.0658749353313842,0.0716772207549529,0.0948528251104372,0.0908978355010276
Samd4b,0.253221682265436,0.268751386330938,0.267816235915292,0.26536504690635,0.283697743192851
