,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4,RNA.5,RNA.6
Mybl1,0.0134278619412338,0.00605658422509558,0.0145319213634437,0.0419813728008412,0.015598146599241,0.0211268071356736,0.00638522886694414
Vcpip1,0.234279787627427,0.199783731719933,0.245061099750146,0.229443996950083,0.242884224473546,0.327219192117239,0.280868535606492
1700034P13Rik,0.0475903147917986,0.0519202583851412,0.0174527140493765,0.0776959061514901,0.0373131915215931,0.0107072778978911,0.0900140314816452
Sgk3,0.514661929379652,0.559841139861866,0.325225958445975,0.58771535534586,0.589775775447723,0.394710471600578,0.424984118259257
Mcmdc2,0.135448799371521,0.152837556740174,0.0742570023413871,0.0480944050272008,0.169293956760649,0.203498194205743,0.100795634570366
Snhg6,0.0346635050618596,0.0333592110714672,0.0127228855111423,0.0188317941171542,0.0433674270502959,0.0093127139246345,0.00680686675136557
Tcf24,0.00340618314277445,0,0.00110168800636335,0,0.00333943782567867,0.0034850564265486,0
Ppp1r42,0.0293189625982007,0.020206682553194,0.015655591038593,0.0105061602653564,0.0207605461196856,0.0304703617445469,0.0356338789028416
Gm15818,0.00356181739027477,0,0.00463309722652123,0.00275172307369483,0.00367362892821141,0,0
Cops5,0.509913600915262,0.495070027382559,0.351035138740439,0.32344642447753,0.506310056326826,0.484529743438721,0.383419113562026
Cspp1,2.40210192638084,2.22949026425847,2.31180143852889,2.27526484957155,2.27673689093577,2.11155224529132,1.98255615277344
Arfgef1,1.20203014695868,1.19109764840062,1.47998508466049,1.53552625772105,1.1843443271645,1.2873478377625,1.4094816105703
Cpa6,0.0554868748441073,0.0707138014438727,0.126431193108541,0.143359401552185,0.321807944510828,0.151379393027914,0.129840855374744
Prex2,0.323349772222041,0.278085310438149,0.0544123824674231,0.132830098054854,0.429732685482928,0.26295105709983,0.0958614296773403
A830018L16Rik,5.75278183389885,4.56648604398873,4.45638697502711,3.03082919047509,5.62171504939713,4.96427619359999,3.63213596900303
Sulf1,0.00293835620893389,0.0074825501023892,0.0127828775139327,0.0149650213327352,0.00852721996052796,0.0176863067460023,0.0092493512533479
Slco5a1,0.110760910330118,0.12759069289633,0.0784148602600623,0.104324580893314,0.0925252438732408,0.0936148614831617,0.0832938048914138
Ncoa2,1.99189657694908,2.09575953388925,2.09287702691246,1.87428524577857,2.1026076868193,1.87332515731869,2.22251165311683
Gm29570,0.03393980543287,0.0366461400343522,0.0308220544136598,0.063625635345996,0.0375602369991234,0.0249747054233849,0.0444490357931827
Tram1,0.119026758332944,0.101678675146447,0.0897512089041626,0.0730124179591516,0.0899183893602406,0.0956333153753479,0.128229843297913
Lactb2,0.52347450457754,0.52651048889565,0.433021333094191,0.422364680455677,0.5334270900662,0.583625361747171,0.536562548396616
Xkr9,0.0017218417799012,0,0,0.00122710407855037,0,0,0
Eya1,0.00477012320027897,0.00112030106522706,0,0.00364946561604877,0.00457593861652902,0.0087500929697378,0
Gm9947,0.0528594714977955,0.0695872000113543,0.0182552240678209,0.00744831877617662,0.0700534434845376,0.0520784700369371,0.0134533793024958
Msc,0.00710639614028483,0.00316551198660071,0.00293311639154788,0.00101786930639535,0,0.0114249314897572,0
Trpa1,0.00507256373064033,0.00421010365823636,0.0019315154167766,0.00382341516069107,0.0020440166726352,0,0
Kcnb2,5.78926091432601,6.96234219939356,2.99946746915979,2.90104208773227,5.58304940292882,3.48616405461553,2.81197870497489
Terf1,0.358890519549444,0.372147809325079,0.372325783204241,0.276610345119552,0.323259474466361,0.509745705566004,0.265646761229801
Sbspon,0.0159470495146587,0.0214310673406261,0.00906378099928101,0.00407739997984396,0.0121876066598576,0.0343045919702903,0.00560832050430018
4930444P10Rik,0.0330294051545774,0.0203356095137587,0.0242520257525614,0.0197647483358043,0.0363546568059913,0.0215310417434197,0.0200027201640553
Rpl7,0.0481783087097311,0.0480578152980905,0.0164092496406041,0.0436125351303861,0.0490317932867451,0.0317299621271422,0.0372387439417324
Rdh10,0.110566656993112,0.114488266112654,0.167364668537482,0.153100335795376,0.137073664124577,0.164084607142113,0.155664803650297
Gm28095,0.0220388095802464,0.0322524024015355,0.00451063252529672,0,0.0221884163086986,0.036368031104236,0
Stau2,2.51070817777944,2.43977653311946,1.91272114491892,1.4501244282426,2.46040033603004,2.14586603988571,2.0184694446115
