,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Thrsp,0.038899671,-0.210001819,0.016,0.033,1
Thsd1,0.005048121,1.251031288,0.056,0.032,1
Thsd4,2.01E-07,1.056704922,0.278,0.19,0.004679938
Thsd7a,1.31E-06,1.552699959,0.143,0.08,0.030456387
Thsd7b,2.81E-08,-1.372696085,0.026,0.097,0.000655765
Thtpa,0.78244971,0.650029865,0.03,0.028,1
Thumpd1,0.340646048,-0.02505576,0.087,0.102,1
Thumpd2,0.23248319,-0.071041369,0.172,0.197,1
Thumpd3,0.02113064,-0.079727912,0.223,0.281,1
Thy1,0.350064561,0.060115363,0.481,0.536,1
Thyn1,0.778193843,0.134220019,0.289,0.294,1
Tia1,0.000124174,0.205589263,0.882,0.894,1
Tial1,0.056900122,-0.048521068,0.558,0.632,1
Tiam1,0.109201276,0.171135984,0.701,0.719,1
Tiam2,0.008079853,-0.113148163,0.709,0.788,1
Ticam1,8.77E-05,1.157696078,0.085,0.045,1
Tifa,0.005751509,-0.179928432,0.317,0.398,1
Tigar,5.76E-13,-0.794407502,0.181,0.343,1.34E-08
Tigd2,0.016315116,-0.102440159,0.42,0.503,1
Tigd5,0.466042058,0.835924475,0.016,0.013,1
Timeless,0.827628386,0.171991757,0.039,0.041,1
Timm10,0.110512767,-0.194580538,0.046,0.064,1
Timm10b,0.21795537,0.29090547,0.296,0.282,1
Timm13,0.41468852,0.452159843,0.146,0.137,1
Timm17a,0.036324495,-0.086192196,0.365,0.433,1
Timm17b,0.751779201,0.058493105,0.038,0.041,1
Timm21,0.042639242,-0.139232886,0.1,0.132,1
Timm22,0.020410483,0.563924424,0.264,0.233,1
Timm23,0.637315229,0.044814032,0.58,0.634,1
Timm29,0.876306052,0.109402173,0.043,0.044,1
Timm44,0.000209051,-0.203600975,0.562,0.664,1
Timm50,0.17449682,-0.096426989,0.044,0.059,1
Timm8a1,0.858038542,0.141268819,0.046,0.044,1
Timm8b,0.025581823,-0.134971762,0.082,0.116,1
Timm9,0.001224023,-0.18161069,0.601,0.713,1
Timmdc1,0.817790003,0.032693009,0.662,0.719,1
Timp1,0.898947016,0.261007681,0.025,0.026,1
Timp2,0.095244009,0.390700792,0.207,0.182,1
Timp3,0.033432605,-0.010598714,0.263,0.321,1
Timp4,5.43E-05,0.576658796,0.453,0.393,1
Tinf2,0.087535271,0.557767626,0.156,0.132,1
Tiparp,4.13E-30,-1.751383057,0.166,0.415,9.62E-26
Tipin,0.925601625,0.305401739,0.218,0.228,1
Tiprl,0.205254041,0.008484021,0.507,0.561,1
Tirap,0.37184048,0.347286929,0.028,0.022,1
Tjap1,0.073776903,-0.111080084,0.432,0.487,1
Tjp1,0.034265289,0.082272101,0.975,0.983,1
Tjp2,0.278407596,0.081224387,0.108,0.127,1
Tk2,0.282195937,0.06884514,0.2,0.231,1
Tkfc,0.938266556,0.566776225,0.048,0.047,1
Tkt,0.174190964,0.202987557,0.255,0.232,1
Tktl1,0.055852357,-1.144187036,0.008,0.02,1
Tlcd1,0.927938144,0.18577654,0.011,0.011,1
Tle1,3.14E-08,-0.498360186,0.238,0.368,0.000732625
Tle2,0.946735556,0.23703922,0.186,0.193,1
Tle3,0.327872359,0.467672481,0.126,0.114,1
Tle4,1.39E-25,-0.792958058,0.438,0.679,3.24E-21
Tle5,0.098826986,0.545173671,0.271,0.254,1
Tle6,0.75959058,0.819752044,0.01,0.009,1
Tlk1,5.13E-07,-0.286276788,0.629,0.748,0.011962789
Tlk2,0.001302152,0.332948507,0.609,0.597,1
Tll1,5.26E-19,-2.472978356,0.041,0.19,1.23E-14
Tln1,0.706492528,0.192981198,0.144,0.156,1
Tln2,0.546753526,0.110699003,0.658,0.69,1
Tlnrd1,0.886989902,0.259782862,0.067,0.066,1
Tlr4,0.0236958,1.118492239,0.026,0.013,1
Tm2d1,0.249806806,0.031020364,0.555,0.613,1
Tm2d2,0.323129436,-0.046859642,0.202,0.224,1
Tm2d3,0.167477067,0.156283221,0.128,0.156,1
